order_id,order_date,status,total,customer_name,city,region,employee_name
2051,2024-05-22T14:56:44,Cancelado,0.0,Severo Quintanilla,Toledo,Murcia,Hernán Navarrete
5014,2024-05-22T18:46:27,Completado,0.0,Aroa Blanca,Girona,Cataluña,Flavia Cueto
2182,2024-05-23T03:33:29,Completado,0.0,Luís Guardia,Baleares,Canarias,Gema Bosch
2277,2024-05-23T04:43:04,Envío,0.0,Paola Bustos,Guipúzcoa,Galicia,Eusebio Hernandez
4868,2024-05-23T19:33:58,Envío,0.0,Anna Taboada,Toledo,Murcia,Rosalía Estévez
135,2024-05-23T21:05:01,Completado,0.0,Saturnino Carbajo,Girona,Cataluña,Reyes Arnal
1788,2024-05-24T00:49:06,Completado,0.0,Saturnino Carbajo,Girona,Cataluña,Bárbara Moreno
992,2024-05-24T07:01:14,Completado,0.0,Clotilde Dávila,Alicante,Madrid,Danilo Conesa
1593,2024-05-24T19:56:48,Completado,0.0,Lourdes Luna,Burgos,Castilla-La Mancha,Bárbara Moreno
1341,2024-05-25T05:46:25,Completado,0.0,Beatriz Mate,Castellón,Comunidad Valenciana,Eusebio Hernandez
3456,2024-05-25T09:17:56,Completado,0.0,Francisco Gras,Lleida,Asturias,Nilda Gonzalez
1678,2024-05-25T11:48:22,Completado,0.0,Josué Tovar,Burgos,Castilla-La Mancha,Priscila Gargallo
360,2024-05-25T13:15:00,Completado,0.0,Cayetano Rodríguez,Vizcaya,Aragón,Palmira Matas
2387,2024-05-25T14:26:45,Cancelado,0.0,Cristina Durán,Sevilla,Castilla y León,Macaria Vall
4453,2024-05-25T15:35:37,Completado,0.0,Albano Ramos,Guipúzcoa,Galicia,Samu Iglesias
2018,2024-05-25T20:05:40,Completado,0.0,Rosaura Naranjo,Sevilla,Castilla y León,Danilo Conesa
4968,2024-05-25T21:08:22,Cancelado,0.0,Olegario Mariscal,Toledo,Murcia,José Valderrama
2093,2024-05-25T21:57:44,Completado,0.0,Marcial Carrión,Baleares,Canarias,Amalia Rubio
1505,2024-05-26T10:23:02,Envío,0.0,Juan Carlos Nuñez,Lleida,Asturias,Gema Bosch
1905,2024-05-26T11:00:18,Cancelado,0.0,Fausto Llanos,Álava,País Vasco,Amalia Rubio
5096,2024-05-26T14:16:26,Completado,0.0,Fausto Llanos,Álava,País Vasco,Eligia Martí
3257,2024-05-26T15:20:16,Completado,0.0,Benjamín Anaya,Teruel,Andalucía,Palmira Matas
384,2024-05-26T17:55:32,Completado,0.0,Leandra Barragán,Castellón,Comunidad Valenciana,Danilo Conesa
5935,2024-05-27T00:43:13,Completado,0.0,Diego Espinosa,Baleares,Canarias,Danilo Conesa
2001,2024-05-28T00:37:55,Cancelado,0.0,Quique Iborra,Lleida,Asturias,Elías Andres
2729,2024-05-28T00:48:29,Completado,0.0,Jesús Goicoechea,Teruel,Andalucía,Rosalía Estévez
5891,2024-05-29T01:35:03,Completado,0.0,Ramiro Borrás,Burgos,Castilla-La Mancha,Amalia Rubio
1671,2024-05-29T09:59:47,Envío,0.0,Etelvina Manso,Lleida,Asturias,Danilo Conesa
5408,2024-05-29T11:52:10,Completado,0.0,Daniel Company,Burgos,Castilla-La Mancha,Eligia Martí
3670,2024-05-29T12:28:06,Completado,0.0,Simón Conde,Burgos,Castilla-La Mancha,Gema Bosch
3515,2024-05-29T12:32:04,Cancelado,0.0,Olimpia Camino,Girona,Cataluña,Nilda Gonzalez
2405,2024-05-29T14:39:03,Completado,0.0,Rufina Gomez,Alicante,Madrid,Danilo Conesa
5592,2024-05-29T16:02:32,Completado,0.0,Sabas Nogués,Sevilla,Castilla y León,Danilo Conesa
4289,2024-05-29T16:26:14,Envío,0.0,Constanza Corominas,Teruel,Andalucía,Bárbara Moreno
1699,2024-05-29T23:46:44,Completado,0.0,Galo Mateo,Burgos,Castilla-La Mancha,Eusebio Hernandez
3954,2024-05-30T08:46:19,Envío,0.0,Evita Giménez,Vizcaya,Aragón,Eusebio Hernandez
2335,2024-05-30T19:35:33,Cancelado,0.0,Primitiva Bárcena,Almería,Extremadura,Aránzazu Robledo
5305,2024-05-30T23:38:51,Envío,0.0,Felipa Barroso,Sevilla,Castilla y León,José Valderrama
74,2024-05-31T20:46:59,Pendiente,0.0,Juan Francisco Codina,Teruel,Andalucía,Gabino Gargallo
2844,2024-05-31T23:43:29,Cancelado,0.0,María Del Carmen Avilés,Córdoba,Baleares,Rosalía Estévez
239,2024-06-01T02:00:53,Cancelado,0.0,Violeta Olivera,Córdoba,Baleares,Priscila Gargallo
2945,2024-06-01T12:31:44,Envío,0.0,Daniela Jara,Córdoba,Navarra,Elías Andres
2506,2024-06-01T15:52:09,Cancelado,0.0,Pepe Requena,Sevilla,Castilla y León,Priscila Gargallo
4070,2024-06-02T00:28:54,Completado,0.0,Angelina Cañizares,Lleida,Asturias,Eligia Martí
5585,2024-06-02T01:09:51,Completado,0.0,Víctor Salvà,Baleares,Canarias,René Portero
3261,2024-06-02T02:25:40,Pendiente,0.0,Tadeo Diaz,Guipúzcoa,Galicia,Samu Iglesias
1527,2024-06-02T05:04:44,Envío,0.0,Miguela Vicens,Álava,País Vasco,Bárbara Moreno
3999,2024-06-02T10:09:43,Completado,0.0,Jenny Escolano,Almería,Extremadura,Flavio Marí
5364,2024-06-02T10:41:12,Completado,0.0,Celia Figuerola,Burgos,Castilla-La Mancha,Aránzazu Robledo
5224,2024-06-02T10:42:38,Completado,0.0,Jenaro Cabo,Vizcaya,Aragón,René Portero
1902,2024-06-02T11:23:39,Completado,0.0,Hilario Villaverde,Castellón,Comunidad Valenciana,Aránzazu Robledo
629,2024-06-02T14:49:56,Pendiente,0.0,Goyo Nieto,Córdoba,Navarra,Bárbara Moreno
5312,2024-06-02T22:26:29,Pendiente,0.0,Juan Bautista González,Girona,Cataluña,José Valderrama
3660,2024-06-03T06:56:30,Completado,0.0,Abigaíl Coca,Córdoba,Baleares,Bárbara Moreno
1519,2024-06-03T07:42:06,Cancelado,0.0,Lara Río,Guipúzcoa,Galicia,Eusebio Hernandez
914,2024-06-03T14:48:00,Completado,0.0,Imelda Ayuso,Teruel,Andalucía,José Valderrama
5927,2024-06-03T16:36:05,Cancelado,0.0,Telmo Heras,Vizcaya,Aragón,Bárbara Moreno
801,2024-06-03T19:04:21,Completado,0.0,Juan Luis Carmona,Alicante,Madrid,Hernán Navarrete
1492,2024-06-03T22:44:14,Completado,0.0,Jesús Goicoechea,Teruel,Andalucía,Eusebio Hernandez
4009,2024-06-04T03:53:29,Cancelado,0.0,Goyo Nieto,Córdoba,Navarra,Priscila Gargallo
4706,2024-06-04T13:03:30,Pendiente,0.0,Pepito Río,Álava,País Vasco,Narciso Porta
2344,2024-06-04T13:37:41,Pendiente,0.0,Constanza Corominas,Teruel,Andalucía,Aránzazu Robledo
4241,2024-06-05T03:17:24,Envío,0.0,Mónica Escribano,Toledo,Murcia,Reyes Arnal
1674,2024-06-05T10:19:47,Completado,0.0,Lidia Campo,Burgos,Castilla-La Mancha,Eusebio Hernandez
5348,2024-06-05T10:57:31,Cancelado,0.0,Olimpia Camino,Girona,Cataluña,Eligia Martí
4611,2024-06-05T16:31:25,Completado,0.0,Fausto Llanos,Álava,País Vasco,Nilda Gonzalez
3623,2024-06-06T05:37:07,Cancelado,0.0,Francisco Gras,Lleida,Asturias,Aránzazu Robledo
1865,2024-06-06T12:55:51,Envío,0.0,Anacleto Real,Burgos,Castilla-La Mancha,Melchor Baró
2715,2024-06-06T19:30:03,Pendiente,0.0,Jesús Goicoechea,Teruel,Andalucía,Bárbara Moreno
2712,2024-06-07T13:23:16,Envío,0.0,Juan Bautista González,Girona,Cataluña,Palmira Matas
2259,2024-06-07T16:37:09,Completado,0.0,Dolores Varela,Burgos,Castilla-La Mancha,Palmira Matas
4169,2024-06-08T00:50:04,Completado,0.0,Anna Taboada,Toledo,Murcia,Narciso Porta
5034,2024-06-08T02:48:21,Completado,0.0,Carmina Sandoval,Almería,Extremadura,René Portero
2967,2024-06-08T03:33:43,Completado,0.0,Amalia Feliu,Almería,Extremadura,Eligia Martí
742,2024-06-08T15:39:51,Pendiente,0.0,Benjamín Anaya,Teruel,Andalucía,Eusebio Hernandez
1098,2024-06-08T18:57:48,Completado,0.0,Ramona Peral,Vizcaya,Aragón,Aránzazu Robledo
3426,2024-06-09T00:00:34,Cancelado,0.0,Nuria Molina,Alicante,Madrid,Flavio Marí
5923,2024-06-09T03:14:24,Cancelado,0.0,Crescencia Mármol,Girona,Cataluña,Eusebio Hernandez
855,2024-06-09T12:52:24,Cancelado,0.0,Lorenzo Mora,Baleares,Canarias,Amalia Rubio
1748,2024-06-09T15:50:34,Completado,0.0,Elisa Abella,Lleida,Asturias,Bárbara Moreno
3942,2024-06-09T16:05:25,Completado,0.0,Jessica Méndez,Teruel,Andalucía,Eusebio Hernandez
3033,2024-06-09T19:39:57,Completado,0.0,Roberta Castillo,Baleares,Canarias,Rosalía Estévez
964,2024-06-10T14:06:04,Completado,0.0,Roberta Castillo,Baleares,Canarias,Aránzazu Robledo
1126,2024-06-10T14:45:25,Completado,0.0,Itziar Noriega,Girona,Cataluña,René Portero
4334,2024-06-10T15:36:29,Completado,0.0,Pascual Andres,Alicante,Madrid,Amalia Rubio
689,2024-06-10T20:32:24,Completado,0.0,Felicidad Fortuny,Alicante,Madrid,Hernán Navarrete
269,2024-06-10T21:25:30,Completado,0.0,Pacífica Matas,Córdoba,Baleares,Reyes Arnal
5734,2024-06-11T01:41:17,Envío,0.0,Calixta Lladó,Toledo,Murcia,Priscila Gargallo
1586,2024-06-11T13:49:11,Completado,0.0,Bibiana Sancho,Vizcaya,Aragón,Gema Bosch
1732,2024-06-11T21:18:51,Completado,0.0,Rodrigo Toledo,Córdoba,Baleares,René Portero
1981,2024-06-11T21:29:29,Cancelado,0.0,Segismundo Pedraza,Girona,Cataluña,Nilda Gonzalez
1185,2024-06-12T02:29:56,Completado,0.0,Clotilde Dávila,Alicante,Madrid,Nilda Gonzalez
2872,2024-06-12T12:59:11,Completado,0.0,Clarisa Coll,Castellón,Comunidad Valenciana,Reyes Arnal
752,2024-06-12T16:12:22,Pendiente,0.0,Celia Figuerola,Burgos,Castilla-La Mancha,Macaria Vall
5160,2024-06-12T20:54:04,Envío,0.0,Aitana Carbajo,Sevilla,Castilla y León,Flavia Cueto
1956,2024-06-13T04:42:33,Envío,0.0,Aroa Blanca,Girona,Cataluña,Amalia Rubio
929,2024-06-13T06:32:51,Completado,0.0,Julieta Marqués,Vizcaya,Aragón,Elías Andres
5853,2024-06-13T06:38:18,Completado,0.0,Violeta Olivera,Córdoba,Baleares,Melchor Baró
1525,2024-06-13T10:01:05,Cancelado,0.0,Crescencia Mármol,Girona,Cataluña,Julio Roura
814,2024-06-14T05:20:04,Completado,0.0,Moisés Sanmartín,Burgos,Castilla-La Mancha,Melchor Baró
541,2024-06-14T05:52:04,Envío,0.0,Amalia Feliu,Almería,Extremadura,Aránzazu Robledo
4330,2024-06-14T08:53:04,Completado,0.0,Maricela Losa,Córdoba,Navarra,Julio Roura
1662,2024-06-14T13:58:43,Pendiente,0.0,Amanda Berrocal,Castellón,Comunidad Valenciana,Hernán Navarrete
1337,2024-06-14T16:52:56,Completado,0.0,Isabel Catalán,Baleares,Canarias,Eligia Martí
465,2024-06-14T21:10:16,Completado,0.0,Trini Catalá,Guipúzcoa,Galicia,Macaria Vall
4514,2024-06-15T07:23:52,Completado,0.0,Buenaventura Tamarit,Álava,País Vasco,Narciso Porta
3556,2024-06-15T11:56:27,Completado,0.0,Vera Morales,Córdoba,Baleares,Narciso Porta
2681,2024-06-15T12:20:53,Completado,0.0,Cristina Novoa,Girona,Cataluña,Elías Andres
4456,2024-06-15T22:28:29,Completado,0.0,Elisa Abella,Lleida,Asturias,Melchor Baró
1327,2024-06-16T06:22:05,Pendiente,0.0,Pascual Flor,Alicante,Madrid,Flavio Marí
2406,2024-06-16T09:50:29,Completado,0.0,Carmelita Barón,Guipúzcoa,Galicia,Palmira Matas
4842,2024-06-16T12:53:59,Completado,0.0,Juan Bautista González,Girona,Cataluña,Flavia Cueto
3706,2024-06-16T16:09:46,Envío,0.0,Jonatan Fernandez,Alicante,Madrid,Elías Andres
1639,2024-06-16T16:15:01,Cancelado,0.0,Isidora Pinilla,Sevilla,Castilla y León,Danilo Conesa
2718,2024-06-16T22:51:15,Completado,0.0,Belen Girona,Teruel,Andalucía,Bonifacio Talavera
2851,2024-06-17T04:23:04,Completado,0.0,Zoraida Bermudez,Alicante,Madrid,Bárbara Moreno
5419,2024-06-17T06:11:55,Completado,0.0,Isaac Tamarit,Girona,Cataluña,Eligia Martí
2171,2024-06-17T20:29:17,Completado,0.0,Itziar Noriega,Girona,Cataluña,René Portero
1655,2024-06-18T02:23:36,Pendiente,0.0,Telmo Heras,Vizcaya,Aragón,Bonifacio Talavera
682,2024-06-18T03:33:35,Envío,0.0,Pepe Requena,Sevilla,Castilla y León,Priscila Gargallo
3548,2024-06-18T13:44:38,Pendiente,0.0,Juan Bautista González,Girona,Cataluña,Nilda Gonzalez
885,2024-06-18T15:06:59,Completado,0.0,Cosme Morell,Córdoba,Baleares,Eligia Martí
2617,2024-06-18T23:53:40,Cancelado,0.0,Dulce Correa,Alicante,Madrid,Bárbara Moreno
3398,2024-06-20T00:47:33,Completado,0.0,Nereida Francisco,Toledo,Murcia,Hernán Navarrete
3300,2024-06-20T04:58:40,Completado,0.0,Ismael Fabra,Álava,País Vasco,José Valderrama
903,2024-06-20T07:52:32,Completado,0.0,Diego Isern,Sevilla,Castilla y León,Bonifacio Talavera
5047,2024-06-21T05:16:14,Completado,0.0,Juan Bautista González,Girona,Cataluña,Gema Bosch
5949,2024-06-21T06:03:26,Envío,0.0,Salomón Osuna,Almería,Extremadura,Bárbara Moreno
1926,2024-06-22T11:23:27,Completado,0.0,Feliciana Llano,Castellón,Comunidad Valenciana,Hernán Navarrete
672,2024-06-22T16:18:11,Completado,0.0,Cristina Durán,Sevilla,Castilla y León,René Portero
2105,2024-06-22T16:57:50,Cancelado,0.0,Adelardo Aguilar,Córdoba,Navarra,Priscila Gargallo
4843,2024-06-22T17:02:03,Completado,0.0,Nuria Molina,Alicante,Madrid,Gabino Gargallo
5428,2024-06-23T01:00:58,Envío,0.0,Abigaíl Coca,Córdoba,Baleares,Eusebio Hernandez
3724,2024-06-23T13:45:22,Completado,0.0,Crescencia Miguel,Almería,Extremadura,Aránzazu Robledo
3814,2024-06-23T18:19:06,Completado,0.0,Fausto Llanos,Álava,País Vasco,Bonifacio Talavera
5281,2024-06-24T00:42:06,Completado,0.0,Ainara Balaguer,Sevilla,Castilla y León,Bárbara Moreno
4584,2024-06-24T17:34:12,Completado,0.0,Imelda Ayuso,Teruel,Andalucía,Gabino Gargallo
5765,2024-06-24T17:55:49,Completado,0.0,Felipa Barroso,Sevilla,Castilla y León,Samu Iglesias
2971,2024-06-25T01:49:55,Cancelado,0.0,Lisandro Cerezo,Girona,Cataluña,José Valderrama
2778,2024-06-25T02:49:52,Completado,0.0,Jesús Goicoechea,Teruel,Andalucía,Priscila Gargallo
4021,2024-06-25T04:45:34,Cancelado,0.0,Calisto Goñi,Toledo,Murcia,Melchor Baró
4880,2024-06-25T11:00:42,Pendiente,0.0,Iris Morillo,Burgos,Castilla-La Mancha,Melchor Baró
2544,2024-06-25T11:57:19,Cancelado,0.0,Clarisa Coll,Castellón,Comunidad Valenciana,Macaria Vall
1089,2024-06-25T14:34:29,Cancelado,0.0,Brígida Rozas,Toledo,Murcia,Flavia Cueto
5721,2024-06-25T21:28:37,Pendiente,0.0,Felicidad Fortuny,Alicante,Madrid,Flavia Cueto
5407,2024-06-25T21:53:10,Cancelado,0.0,Bibiana Sancho,Vizcaya,Aragón,Danilo Conesa
3286,2024-06-25T23:56:33,Completado,0.0,Pepito Río,Álava,País Vasco,Danilo Conesa
4436,2024-06-26T01:21:00,Completado,0.0,Ciriaco Codina,Teruel,Andalucía,Eusebio Hernandez
4519,2024-06-26T13:57:45,Cancelado,0.0,Lisandro Cerezo,Girona,Cataluña,Amalia Rubio
4110,2024-06-26T16:37:12,Completado,0.0,Jonatan Fernandez,Alicante,Madrid,Gabino Gargallo
334,2024-06-27T02:11:35,Completado,0.0,Galo Mateo,Burgos,Castilla-La Mancha,Rosalía Estévez
3461,2024-06-27T06:34:11,Completado,0.0,Virginia Pascual,Castellón,Comunidad Valenciana,Flavia Cueto
5468,2024-06-28T01:04:55,Completado,0.0,Paola Bustos,Guipúzcoa,Galicia,Flavia Cueto
5968,2024-06-28T02:33:10,Cancelado,0.0,Melisa Tapia,Álava,País Vasco,José Valderrama
976,2024-06-28T05:30:54,Pendiente,0.0,Isidora Pinilla,Sevilla,Castilla y León,Nilda Gonzalez
4668,2024-06-28T15:49:31,Pendiente,0.0,Cristina Durán,Sevilla,Castilla y León,Flavia Cueto
5352,2024-06-28T22:03:54,Completado,0.0,Crescencia Mármol,Girona,Cataluña,Samu Iglesias
3636,2024-06-29T07:08:32,Completado,0.0,Odalis Díaz,Almería,Extremadura,Narciso Porta
1299,2024-06-29T21:48:34,Completado,0.0,Maricela Cuevas,Córdoba,Navarra,Aránzazu Robledo
1858,2024-06-30T03:39:51,Completado,0.0,Anna Taboada,Toledo,Murcia,Elías Andres
4605,2024-06-30T09:24:24,Completado,0.0,Carmina Sandoval,Almería,Extremadura,Flavio Marí
84,2024-06-30T14:09:19,Envío,0.0,Cristina Novoa,Girona,Cataluña,Bárbara Moreno
5730,2024-06-30T14:33:09,Envío,0.0,Rodrigo Toledo,Córdoba,Baleares,Flavia Cueto
5211,2024-06-30T17:54:05,Cancelado,0.0,Mateo Márquez,Sevilla,Castilla y León,Gema Bosch
5866,2024-06-30T23:27:54,Completado,0.0,Evita Giménez,Vizcaya,Aragón,Aránzazu Robledo
3178,2024-06-30T23:52:40,Completado,0.0,Lorenzo Mora,Baleares,Canarias,Narciso Porta
5322,2024-07-01T00:51:59,Completado,0.0,Jenny Escolano,Almería,Extremadura,Hernán Navarrete
4606,2024-07-01T03:23:09,Cancelado,0.0,Josefina Angulo,Córdoba,Baleares,José Valderrama
4942,2024-07-01T04:57:22,Completado,0.0,Víctor Lladó,Guipúzcoa,Galicia,Reyes Arnal
5462,2024-07-01T05:02:15,Envío,0.0,Clotilde Dávila,Alicante,Madrid,Palmira Matas
4060,2024-07-01T18:12:26,Pendiente,0.0,Delfina Izaguirre,Córdoba,Baleares,Eligia Martí
5361,2024-07-01T18:51:51,Completado,0.0,Filomena Beltran,Álava,País Vasco,Flavio Marí
4926,2024-07-02T05:38:37,Envío,0.0,Iván Garmendia,Baleares,Canarias,Rosalía Estévez
1373,2024-07-02T08:35:50,Pendiente,0.0,Crescencia Mármol,Girona,Cataluña,Amalia Rubio
5138,2024-07-02T09:09:19,Cancelado,0.0,Maricela Losa,Córdoba,Navarra,Rosalía Estévez
3418,2024-07-02T19:39:46,Envío,0.0,Jenaro Cabo,Vizcaya,Aragón,Nilda Gonzalez
3981,2024-07-02T20:20:53,Cancelado,0.0,Odalis Díaz,Almería,Extremadura,Aránzazu Robledo
4374,2024-07-02T22:31:54,Completado,0.0,Severo Quintanilla,Toledo,Murcia,Priscila Gargallo
3500,2024-07-03T12:18:00,Completado,0.0,Felipa Barroso,Sevilla,Castilla y León,Gabino Gargallo
3458,2024-07-03T18:04:40,Envío,0.0,Rosaura Naranjo,Sevilla,Castilla y León,Narciso Porta
3339,2024-07-03T22:07:45,Completado,0.0,Ramiro Borrás,Burgos,Castilla-La Mancha,Reyes Arnal
5541,2024-07-04T05:18:13,Completado,0.0,Galo Mateo,Burgos,Castilla-La Mancha,Gema Bosch
242,2024-07-04T09:19:26,Completado,0.0,Dolores Varela,Burgos,Castilla-La Mancha,Eusebio Hernandez
5216,2024-07-04T13:59:24,Completado,0.0,Irene Caro,Burgos,Castilla-La Mancha,Macaria Vall
952,2024-07-04T15:43:27,Completado,0.0,Ismael Belda,Córdoba,Navarra,Nilda Gonzalez
3465,2024-07-04T17:55:23,Pendiente,0.0,Lisandro Galán,Girona,Cataluña,Gabino Gargallo
5489,2024-07-04T21:38:53,Envío,0.0,Olimpia Camino,Girona,Cataluña,José Valderrama
1980,2024-07-04T22:46:27,Completado,0.0,Toni Llamas,Guipúzcoa,Galicia,Eusebio Hernandez
4529,2024-07-04T23:53:24,Envío,0.0,Curro Sala,Alicante,Madrid,Samu Iglesias
5709,2024-07-05T01:10:34,Completado,0.0,Francisco Gras,Lleida,Asturias,Gema Bosch
754,2024-07-05T20:20:36,Completado,0.0,Galo Mateo,Burgos,Castilla-La Mancha,Narciso Porta
1610,2024-07-06T01:56:41,Cancelado,0.0,Elisa Abella,Lleida,Asturias,Narciso Porta
511,2024-07-06T04:25:16,Cancelado,0.0,Loreto Infante,Córdoba,Navarra,José Valderrama
3833,2024-07-06T05:22:21,Completado,0.0,Maricela Cuevas,Córdoba,Navarra,Eusebio Hernandez
3026,2024-07-06T09:07:36,Completado,0.0,Aarón Zabala,Castellón,Comunidad Valenciana,Flavia Cueto
3452,2024-07-06T15:06:00,Envío,0.0,Virginia Pascual,Castellón,Comunidad Valenciana,Palmira Matas
4284,2024-07-06T18:34:32,Pendiente,0.0,Isabel Catalán,Baleares,Canarias,Bárbara Moreno
2728,2024-07-07T01:43:54,Completado,0.0,Prudencia Segura,Baleares,Canarias,Flavio Marí
5867,2024-07-07T18:43:52,Envío,0.0,Mario Salinas,Burgos,Castilla-La Mancha,Palmira Matas
324,2024-07-07T20:01:59,Envío,0.0,Lara Río,Guipúzcoa,Galicia,Aránzazu Robledo
2291,2024-07-07T22:07:44,Completado,0.0,Sabas Nogués,Sevilla,Castilla y León,Priscila Gargallo
4274,2024-07-08T00:50:37,Completado,0.0,Carolina Cid,Álava,País Vasco,Macaria Vall
734,2024-07-08T15:33:37,Completado,0.0,Moisés Sanmartín,Burgos,Castilla-La Mancha,Palmira Matas
5382,2024-07-08T21:10:21,Envío,0.0,Encarnita Santana,Córdoba,Baleares,Gabino Gargallo
3996,2024-07-09T01:24:15,Cancelado,0.0,Jose Angel Muro,Sevilla,Castilla y León,Eligia Martí
5539,2024-07-09T10:45:55,Completado,0.0,Rafael Espinosa,Almería,Extremadura,Priscila Gargallo
1629,2024-07-09T17:38:58,Completado,0.0,Aitana Carbajo,Sevilla,Castilla y León,Reyes Arnal
4952,2024-07-09T17:40:56,Completado,0.0,Fortunata Manuel,Baleares,Canarias,Palmira Matas
5717,2024-07-09T17:47:58,Completado,0.0,Leyre Yuste,Baleares,Canarias,Bárbara Moreno
1397,2024-07-09T20:32:04,Pendiente,0.0,Iván Garmendia,Baleares,Canarias,Bonifacio Talavera
1710,2024-07-09T22:58:55,Envío,0.0,Juan Luis Carmona,Alicante,Madrid,Hernán Navarrete
5899,2024-07-09T23:40:22,Cancelado,0.0,Dominga Garcia,Lleida,Asturias,Hernán Navarrete
1377,2024-07-10T01:55:48,Completado,0.0,Aitana Carbajo,Sevilla,Castilla y León,Gabino Gargallo
2219,2024-07-10T06:27:02,Completado,0.0,Ciriaco Mayo,Vizcaya,Aragón,Bonifacio Talavera
4773,2024-07-10T07:43:54,Cancelado,0.0,Aroa Blanca,Girona,Cataluña,Bonifacio Talavera
732,2024-07-11T08:32:22,Envío,0.0,Carolina Cid,Álava,País Vasco,Bonifacio Talavera
438,2024-07-11T18:08:24,Completado,0.0,Zoraida Bermudez,Alicante,Madrid,Julio Roura
3199,2024-07-11T18:55:10,Completado,0.0,Rubén Garriga,Guipúzcoa,Galicia,Bárbara Moreno
1884,2024-07-11T19:57:17,Envío,0.0,Goyo Nieto,Córdoba,Navarra,José Valderrama
3504,2024-07-12T01:18:59,Envío,0.0,Lorenzo Mora,Baleares,Canarias,Narciso Porta
5390,2024-07-12T08:08:46,Completado,0.0,Hortensia Luís,Alicante,Madrid,Danilo Conesa
5847,2024-07-12T13:24:20,Completado,0.0,Rosario Larrea,Lleida,Asturias,René Portero
2466,2024-07-12T14:11:10,Completado,0.0,Juanito Vara,Toledo,Murcia,Hernán Navarrete
1721,2024-07-13T02:23:20,Completado,0.0,Jimena Cerdá,Sevilla,Castilla y León,Reyes Arnal
2763,2024-07-13T13:26:18,Completado,0.0,Cesar Río,Baleares,Canarias,Bonifacio Talavera
1898,2024-07-13T14:36:17,Cancelado,0.0,Rosario Larrea,Lleida,Asturias,Flavia Cueto
703,2024-07-13T15:18:03,Cancelado,0.0,Rocío Pascual,Lleida,Asturias,Amalia Rubio
4336,2024-07-13T17:34:02,Completado,0.0,Ciriaco Mayo,Vizcaya,Aragón,Eligia Martí
4001,2024-07-14T00:10:19,Cancelado,0.0,Violeta Olivera,Córdoba,Baleares,Julio Roura
3671,2024-07-14T02:58:32,Cancelado,0.0,Miguela Vicens,Álava,País Vasco,Flavio Marí
286,2024-07-14T03:51:06,Envío,0.0,Jessica Méndez,Teruel,Andalucía,Elías Andres
824,2024-07-14T05:45:38,Completado,0.0,Olimpia Camino,Girona,Cataluña,José Valderrama
574,2024-07-14T08:56:37,Completado,0.0,Andrea Rodrigo,Lleida,Asturias,Elías Andres
4111,2024-07-14T13:46:52,Cancelado,0.0,Rocío Pascual,Lleida,Asturias,Macaria Vall
2722,2024-07-15T02:54:29,Completado,0.0,Lourdes Andres,Córdoba,Navarra,Danilo Conesa
997,2024-07-15T05:01:47,Completado,0.0,Ismael Belda,Córdoba,Navarra,Reyes Arnal
3674,2024-07-15T09:24:28,Pendiente,0.0,Heraclio Guitart,Alicante,Madrid,Nilda Gonzalez
4811,2024-07-15T09:52:06,Envío,0.0,Aitana Carbajo,Sevilla,Castilla y León,Melchor Baró
2562,2024-07-15T10:30:04,Envío,0.0,Seve Folch,Burgos,Castilla-La Mancha,Hernán Navarrete
1477,2024-07-15T12:38:49,Cancelado,0.0,Zoraida Bermudez,Alicante,Madrid,Narciso Porta
4481,2024-07-15T13:25:36,Completado,0.0,Calixta Lladó,Toledo,Murcia,Hernán Navarrete
787,2024-07-15T18:51:29,Completado,0.0,Dafne Zurita,Lleida,Asturias,Bonifacio Talavera
4100,2024-07-15T21:30:18,Completado,0.0,Anacleto Real,Burgos,Castilla-La Mancha,Melchor Baró
844,2024-07-15T23:55:33,Completado,0.0,Goyo Ferrando,Álava,País Vasco,Gabino Gargallo
3013,2024-07-16T16:45:20,Envío,0.0,Abril Vallejo,Baleares,Canarias,Gabino Gargallo
4104,2024-07-16T23:11:35,Pendiente,0.0,Gisela Mascaró,Córdoba,Baleares,Flavio Marí
4238,2024-07-17T10:29:48,Completado,0.0,Alexandra Sevillano,Castellón,Comunidad Valenciana,Macaria Vall
1707,2024-07-17T14:48:13,Pendiente,0.0,Balduino Nuñez,Córdoba,Baleares,Eusebio Hernandez
3260,2024-07-17T14:53:26,Pendiente,0.0,Rufina Gomez,Alicante,Madrid,Palmira Matas
40,2024-07-17T16:13:06,Completado,0.0,Daniel Company,Burgos,Castilla-La Mancha,Elías Andres
16,2024-07-17T21:32:48,Completado,0.0,Ernesto Alberto,Vizcaya,Aragón,José Valderrama
1409,2024-07-17T21:35:25,Cancelado,0.0,Daniel Company,Burgos,Castilla-La Mancha,Elías Andres
4373,2024-07-18T09:51:34,Completado,0.0,Filomena Beltran,Álava,País Vasco,Narciso Porta
4392,2024-07-18T15:13:20,Completado,0.0,Juan Carlos Nuñez,Lleida,Asturias,Eusebio Hernandez
3157,2024-07-18T18:29:08,Envío,0.0,Leandra Barragán,Castellón,Comunidad Valenciana,José Valderrama
3634,2024-07-18T19:06:04,Completado,0.0,Lucas Baños,Guipúzcoa,Galicia,Julio Roura
3659,2024-07-18T19:17:28,Completado,0.0,Josué Tovar,Burgos,Castilla-La Mancha,René Portero
